id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
TRAPPC6B	666.1987441762	558.4435408845	773.9539474678	1.3859126139	0.4708362939	0.0389056371	0.137472705
TRAPPC9	842.5916857903	1009.7515386972	675.4318328834	0.6689089415	-0.5801182647	0.0084035275	0.0440366668
TRAT1	15.5660790534	11.6164040342	19.5157540726	1.680016812	0.7484756702	0.3780754446	0.610198312
TRDMT1	34.0876576627	32.6056802295	35.5696350958	1.090903022	0.1255228561	0.8782064584	0.9613621776
TRDN	19.2465896184	37.4612672463	1.0319119905	0.0275461047	-5.1820078673	0.1979549378	0.4178281642
TREH	185.3623148719	139.1142556655	231.6103740784	1.6648931698	0.7354296077	0.0561350813	0.1800597734
TREM1	45.6681397336	71.2203396098	20.1159398574	0.2824465591	-1.82395017	0.1464730383	0.3432828904
TREM2	84.8076867677	122.3792083311	47.2361652044	0.3859819478	-1.3733947199	0.0112726841	0.0546643328
TREML1	1.0535513202	0.8435488131	1.2635538273	1.4979024422	0.5829436647	0.6782893917	0.8406673666
TREML2P1	0	0	0	NA	NA	NA	NA
TREML2	8.1521769576	11.1061126929	5.1982412222	0.4680522669	-1.0952584519	0.5227392636	0.735960597
TREML3	24.6766048164	48.9338732815	0.4193363513	0.0085694494	-6.8665817718	0.000508665	0.0047570371
TREML4	3.148648223	6.0966044449	0.2006920011	0.0329186522	-4.9249509232	0.0022512298	0.0156642785
TRERF1	62.0503230821	56.2636038937	67.8370422705	1.2057002676	0.2698713034	0.652885018	0.8254846556
TREX1	363.6075466418	405.9973192619	321.2177740218	0.7911820073	-0.3379184775	0.2980720246	0.5326682941
TREX2	1.9421848673	2.7529547972	1.1314149373	0.410982025	-1.2828527983	0.2947263515	0.528998394
TRHDE	44.675132381	51.3902598181	37.9600049438	0.7386614716	-0.4370147659	0.4402669838	0.6662310292
TRHR	0	0	0	NA	NA	NA	NA
TRH	0.3784214525	0.2060940713	0.5507488338	2.6723176966	1.4180915318	0.4063809803	0.6360376381
TRIAP1	990.7734237733	915.1488907576	1066.3979567889	1.1652726322	0.2206675335	0.2770714225	0.5094284518
TRIB1	6704.636284241	2818.7466951021	10590.52587338	3.7571754467	1.9096484863	2.0900373165751e-20	5.12403072752236e-18
TRIB2	588.2770894645	772.1751977759	404.3789811531	0.5236881246	-0.9332202051	0.0064446373	0.0357035856
TRIB3	2353.8644157271	2653.2524860497	2054.4763454045	0.7743237239	-0.3689912505	0.1657719403	0.372381227
TRIL	51.5279429756	67.8759754777	35.1799104736	0.5182969412	-0.9481492153	0.1370221856	0.3279997145
TRIM10	89.9737705126	84.8620978352	95.0854431901	1.1204700993	0.1641041498	0.7394333889	0.8788258392
TRIM11	391.8602756664	522.0649150316	261.6556363013	0.5011936806	-0.9965598705	0.0003216822	0.0032585462
TRIM13	312.5162342232	286.3885034981	338.6439649483	1.1824635445	0.2417957058	0.4115149725	0.6410538074
TRIM14	1179.4612618179	1000.1777012473	1358.7448223885	1.3585034146	0.4420181918	0.0271573929	0.1066472801
TRIM15	556.2107347024	429.9408793106	682.4805900941	1.5873824122	0.666649726	0.0363604031	0.130970483
TRIM16L	527.7343202451	930.7568511004	124.7117893899	0.133989655	-2.8998064765	3.39100080608525e-05	0.0004829184
TRIM16	631.3743777917	1141.2081026071	121.5406529764	0.1065017438	-3.2310510422	3.23113275844297e-05	0.0004649374
TRIM17	6.067822723	11.4634093418	0.6722361041	0.0586419	-4.0919243425	0.0003612673	0.0035919022
TRIM21	459.782256202	427.4407587866	492.1237536173	1.1513262212	0.2032966702	0.3944125585	0.6254796064
TRIM22	885.4318322645	578.6648697112	1192.1987948178	2.0602577713	1.042824853	1.27885036384864e-05	0.0002065786
TRIM23	336.8246489904	325.8619830229	347.787314958	1.0672841052	0.0939442648	0.7426260107	0.8812143472
TRIM24	1168.1232572089	1369.3166746572	966.9298397605	0.7061404112	-0.5019730127	0.0164371338	0.0732869138
TRIM25	753.5886109882	949.33565062	557.8415713564	0.5876125804	-0.7670628114	0.0008243624	0.0070491176
TRIM26	2481.7547029246	2454.5588769495	2508.9505288998	1.0221594407	0.0316202515	0.86219019	0.9541683104
TRIM27	1717.1717152751	2005.9184921866	1428.4249383635	0.7121051747	-0.4898377584	0.0143292596	0.0659527329
TRIM28	3725.1010299589	4490.0333807158	2960.168679202	0.6592754281	-0.6010467833	0.0018678511	0.0134335463
TRIM29	24.7328502628	17.0959492165	32.369751309	1.8934164403	0.920991754	0.2281416614	0.4532876178
TRIM2	602.1734898098	563.4936246644	640.8533549552	1.1372859016	0.185594978	0.424995019	0.6529671211
TRIM31	106.4924642082	160.1740099707	52.8109184458	0.3297096605	-1.6007319363	0.001375728	0.0105820312
TRIM32	189.2666194931	212.1860303678	166.3472086184	0.7839687105	-0.3511320197	0.3460293783	0.5813812543
TRIM33	758.7631476765	798.2638239954	719.2624713576	0.9010335302	-0.1503473008	0.4702744832	0.6929080404
TRIM34	99.9859749594	90.0104945155	109.9614554033	1.2216514974	0.2888327837	0.5457621777	0.7525503244
TRIM35	732.5059598695	575.3620259485	889.6498937904	1.5462436756	0.6287676943	0.0054915477	0.0314786913
TRIM36	15.0892429566	19.4176376159	10.7608482974	0.554179067	-0.8515758779	0.3214960116	0.5565700238
TRIM37	381.0726493709	457.9874907952	304.1578079466	0.6641181562	-0.5904881542	0.0311401173	0.1176823008
TRIM38	457.7917906587	455.7698740535	459.8137072639	1.0088725329	0.0127439071	0.9175008821	0.9833521711
TRIM39	328.2511222408	374.8561093597	281.6461351219	0.7513446576	-0.4124532408	0.1666082653	0.3738263303
TRIM3	167.2674917133	194.6044546794	139.9305287472	0.7190510052	-0.4758339845	0.2364613132	0.4630494355
TRIM40	6.0204419887	7.8733093464	4.167574631	0.5293294659	-0.917762129	0.3609413829	0.5944989119
TRIM41	760.4861595482	800.7707752965	720.2015437999	0.8993853997	-0.1529886309	0.5190134587	0.7329920277
TRIM42	0.0304333315	0.0608666629	0	0	-Inf	0.3987435025	0.6289491696
TRIM43	0.7118040162	1.4236080323	0	0	-Inf	0.128540201	0.3154581894
TRIM44	824.057668163	727.7001660395	920.4151702864	1.2648274842	0.3389406224	0.1333599404	0.3226224488
TRIM45	58.5541214396	97.530106047	19.5781368321	0.2007394191	-2.3166041491	0.0002268718	0.0024330306
TRIM46	5.1114774192	6.8645178157	3.3584370227	0.4892458746	-1.0313684089	0.3455151657	0.5807965396
TRIM47	713.703187159	939.9625592702	487.4438150477	0.5185779053	-0.9473673553	0.0001858305	0.0020649258
TRIM48	0	0	0	NA	NA	NA	NA
TRIM49L	0.0752312485	0.1504624969	0	0	-Inf	0.2405339893	0.4675771121
TRIM49	0.1046434195	0.188834495	0.0204523439	0.1083083042	-3.2067842341	0.2502965405	0.4795947168
TRIM4	829.4873787392	873.6874382499	785.2873192285	0.8988195147	-0.153896647	0.4866945642	0.7078358371
TRIM50	23.2335795251	43.2913790363	3.1757800138	0.0733582548	-3.7688968724	0.0029041378	0.019138258
TRIM52	81.330882304	94.4902041132	68.1715604949	0.7214669619	-0.4709947638	0.3741478173	0.6070107996
TRIM53	0.0095164606	0	0.0190329212	Inf	Inf	0.9803929051	1
TRIM54	29.373919857	57.7254311507	1.0224085633	0.0177115795	-5.8191633134	1.53948887013004e-06	3.2515616615789e-05
TRIM55	841.562228286	932.658235533	750.4662210391	0.804652972	-0.3135613782	0.2442473616	0.4722183347
TRIM56	220.0817823405	256.6604633717	183.5031013094	0.7149644277	-0.484056631	0.1677346435	0.3756138948
TRIM58	7.4238775076	4.3462779357	10.5014770795	2.4162000762	1.2727399236	0.2019511511	0.4224875668
TRIM59	31.8254803332	49.7035745182	13.9473861482	0.2806113299	-1.8333548346	0.0128359138	0.0604880726
TRIM5	631.0825957225	584.9079721976	677.2572192475	1.1578867983	0.2114942141	0.3448324552	0.5802949749
TRIM6-TRIM34	0.0544225472	0.1088450944	0	0	-Inf	0.4093070844	0.638538833
TRIM60	0.31173844	0.6234768799	0	0	-Inf	0.053712194	0.1745466062
TRIM61	1.9426330285	1.8328085017	2.0524575553	1.1198428823	0.1632963316	0.8850473318	0.9655576305
TRIM62	82.7292611036	100.4778204277	64.9807017794	0.6467168725	-0.6287938449	0.2311691788	0.4566352762
TRIM63	49.8344276861	98.2561429755	1.4127123967	0.0143778532	-6.120007914	0.123135137	0.306382494
TRIM64	0	0	0	NA	NA	NA	NA
TRIM65	270.0457245192	353.9838323422	186.1076166962	0.5257517426	-0.9275463682	0.0052740025	0.0305463157
TRIM66	158.4971041959	195.6154370551	121.3787713366	0.6204968952	-0.6885041035	0.0990659641	0.2636676642
TRIM67	4.5084430459	4.8396890596	4.1771970322	0.8631126878	-0.2123791653	0.8557848925	0.950174375
TRIM68	209.7508790112	222.5634936598	196.9382643626	0.8848632861	-0.176473523	0.6022857398	0.7893952498
TRIM69	13.9844063171	13.0593325355	14.9094800986	1.1416724444	0.1911487886	0.811106545	0.9222444267
TRIM6	49.7134805654	72.7575540615	26.6694070693	0.3665517267	-1.4479112934	0.0230562441	0.0943488982
TRIM71	7.3736797823	14.6864796125	0.0608799521	0.004145306	-7.9143056808	3.91290838994944e-06	7.35065079500879e-05
TRIM72	1.2187902739	2.2009482564	0.2366322914	0.1075137913	-3.2174063625	0.1133847883	0.2897501049
TRIM74	3.8726865596	5.5583513299	2.1870217893	0.3934659145	-1.3456894326	0.2381201342	0.464684491
TRIM77	0.0303909601	0	0.0607819202	Inf	Inf	0.3718413331	0.6048394172
TRIM78P	3.1181533391	3.5189886133	2.7173180649	0.7721872286	-0.3729774015	0.7306377978	0.8729126263
TRIM7	21.0512552379	35.7638393565	6.3386711192	0.1772368748	-2.4962493014	0.0031873403	0.0206601097
TRIM8	2674.3790162703	2850.0948286511	2498.6632038896	0.8766947607	-0.1898534687	0.3485957376	0.5836951886
TRIM9	46.0720583942	46.2253083473	45.918808441	0.9933694351	-0.0095977376	0.96950994	1
TRIML1	0.068696157	0.1170187353	0.0203735786	0.1741052712	-2.5219682122	0.4713784312	0.6938484158
TRIML2	0.0690238848	0.0988657395	0.0391820302	0.3963155524	-1.3352785116	0.7022569929	0.8551596
TRIOBP	1321.8708010999	1593.2765638366	1050.4650383633	0.6593111718	-0.6009685673	0.0034486139	0.0219280217
TRIO	600.9250850171	712.1482453196	489.7019247146	0.6876404287	-0.5402737267	0.0209064601	0.0877581968
TRIP10	407.0118851523	469.8191062129	344.2046640916	0.732632325	-0.4488387383	0.0941964231	0.2548395479
TRIP11	586.6239319844	583.4406273755	589.8072365934	1.0109121801	0.015657673	0.9372073157	0.9930429066
TRIP12	2077.0681016871	2075.1872712428	2078.9489321315	1.001812685	0.0026127843	0.9936140865	1
TRIP13	58.4830035825	107.231497748	9.7345094171	0.0907803176	-3.4614766549	1.45481471231751e-07	4.00313696301928e-06
TRIP4	386.1368253428	431.1443364794	341.1293142061	0.7912183585	-0.3378521937	0.2239754662	0.4492498787
TRIP6	1624.5615358752	1813.9203461886	1435.2027255618	0.7912159586	-0.3378565697	0.1029169788	0.2705937885
TRIT1	247.5706030966	250.1210782454	245.0201279478	0.9796060759	-0.0297263729	0.9253916904	0.9863511232
TRMT112	2418.2205119269	2697.9154925542	2138.5255312997	0.7926584569	-0.3352287278	0.0955344905	0.2572021147
TRMT11	306.7258239134	216.5793201258	396.872327701	1.8324571684	0.8737794774	0.00527683	0.0305535556
TRMT12	243.652722754	283.6845678294	203.6208776787	0.7177721342	-0.4784021799	0.1737609273	0.3842660013
TRMT1	595.2197824724	737.5612200304	452.8783449145	0.614021362	-0.7036392465	0.0038465176	0.0238841724
TRMT2A	901.7432196652	1010.0866531876	793.3997861428	0.7854769525	-0.3483591503	0.1165728507	0.2949252175
TRMT2B	228.8944902466	272.8407135899	184.9482669034	0.6778616889	-0.5609371595	0.0998247246	0.2650374153
TRMT5	342.9574318096	350.995495388	334.9193682312	0.9541984801	-0.0676387065	0.8504902012	0.9468468252
TRMT61A	515.4490161615	617.6479612291	413.2500710939	0.6690705661	-0.5797697165	0.0200165705	0.0850358892
TRMT61B	249.8881867781	263.3410797046	236.4352938516	0.8978291352	-0.1554871814	0.6443810417	0.8199981613
TRMT6	280.3240304311	337.860071556	222.7879893062	0.6594090514	-0.6007544044	0.0593001495	0.1872392069
TRMU	350.4702272952	413.0451027731	287.8953518172	0.6970070578	-0.5207548302	0.0795052619	0.2277222586
TRNAU1AP	226.5852514951	269.72685835	183.4436446402	0.6801089286	-0.556162263	0.1245646073	0.3088679188
TRNP1	332.3676967101	490.0731952108	174.6621982094	0.3564002274	-1.4884298376	0.0056445853	0.0322110569
TRNT1	226.8186459341	243.834506338	209.8027855302	0.8604310714	-0.2168684714	0.5315553447	0.7420652986
TROAP	87.6945137113	165.9790983837	9.4099290389	0.056693458	-4.1406739218	1.84265843648214e-12	1.28376289920094e-10
TROVE2	927.0010445166	1077.83588274	776.1662062933	0.7201153893	-0.4736999964	0.0270968782	0.1065392483
TRO	236.9003586309	201.9819930478	271.8187242139	1.3457572139	0.4284181589	0.1912235637	0.408790484
TRPA1	5.0184941167	8.5972036788	1.4397845546	0.1674712626	-2.5780145391	0.2106154663	0.433386652
TRPC1	33.1900505396	43.0306573852	23.3494436939	0.5426234483	-0.8819767029	0.2078851966	0.4302084076
TRPC2	1.385646873	0.8250668894	1.9462268565	2.3588716035	1.2380968929	0.3317498986	0.5670585682
TRPC3	3.0512984537	4.4389578644	1.663639043	0.3747814451	-1.4158785661	0.4526320517	0.6766422953
TRPC4AP	2181.3262295044	2231.968424363	2130.6840346458	0.9546210472	-0.06699995	0.7234236071	0.8687003796
TRPC4	11.5258812916	18.938659116	4.1131034672	0.2171802894	-2.2030349204	0.17729969	0.3892473811
TRPC5	22.8203740146	20.2451939856	25.3955540436	1.2543991459	0.3269964822	0.6722713643	0.8366350821
TRPC6	10.4990229783	17.5516152931	3.4464306635	0.1963597427	-2.3484289133	0.015734634	0.0708686775
TRPC7	0.1014975165	0.202995033	0	0	-Inf	0.1566826001	0.3590452243
TRPM1	1.6189576543	2.7370440337	0.500871275	0.1829971564	-2.4501068646	0.0693024267	0.2081285645
TRPM2	72.4229322983	87.9815374756	56.8643271211	0.6463211346	-0.6296769267	0.2703618496	0.5019524831
TRPM3	5.601695577	9.0175801963	2.1858109577	0.2423944018	-2.0445717151	0.0612727889	0.1912905331
TRPM4	425.6619380431	496.0115164927	355.3123595935	0.7163389312	-0.4812857439	0.0711747637	0.2120136609
TRPM5	1.3641948408	2.6087051857	0.119684496	0.0458788891	-4.4460257299	0.0046680637	0.0278359167
TRPM6	4.5055009712	5.7587011961	3.2523007463	0.5647628928	-0.824282794	0.4446089842	0.6699240536
TRPM7	1000.2147106946	884.6478064489	1115.7816149404	1.2612721207	0.3348795722	0.1150989346	0.292627483
TRPM8	1078.4767593725	537.5244869026	1619.4290318423	3.0127539699	1.5910828631	1.64115782085689e-13	1.45807085662185e-11
TRPS1	107.6313016964	131.0188733161	84.2437300768	0.6429892728	-0.6371334261	0.1782693573	0.3906676751
TRPT1	589.9692867053	622.4105572736	557.528016137	0.8957560402	-0.1588222282	0.5383120949	0.7474391465
TRPV1	302.8465520276	251.1138527522	354.579251303	1.4120258497	0.4977665	0.0917557581	0.2503698963
TRPV2	227.3421083411	271.9538293867	182.7303872955	0.6719169489	-0.5736451725	0.1115269021	0.2864791831
TRPV3	6.5546994914	3.9864622338	9.122936749	2.2884794121	1.194389313	0.2577916235	0.4873031587
TRPV4	305.0940505213	155.0886358511	455.0994651915	2.9344475351	1.5530889144	1.17199961718335e-06	2.56779282642614e-05
TRPV5	0.1245270424	0.1261294499	0.122924635	0.9745910659	-0.0371310975	1	1
TRPV6	54.0446150148	47.4563008704	60.6329291593	1.2776581412	0.3535018708	0.7983809085	0.9138807144
TRRAP	1059.1657967302	1165.63565892	952.6959345403	0.817318797	-0.2910291803	0.1492439263	0.34742264
TRUB1	412.7582696723	375.832128084	449.6844112605	1.1965033792	0.2588244714	0.3449823193	0.5804045831
TRUB2	1218.1443277496	1117.799826215	1318.4888292842	1.1795393042	0.2382234924	0.2151294192	0.438499957
TRY6	0.3707345285	0.741469057	0	0	-Inf	0.0117215278	0.0563891086
TRYX3	0	0	0	NA	NA	NA	NA
TSC1	366.6409935151	448.0758508254	285.2061362048	0.6365130718	-0.6517379525	0.0232391877	0.0949170366
TSC22D1	5123.4394662517	4892.0609145039	5354.8180179996	1.0945934876	0.1303951782	0.5829911876	0.7765738588
TSC22D2	691.1190466704	429.9557132357	952.2823801051	2.214838298	1.1472013736	1.24514821197103e-06	2.69754256929025e-05
TSC22D3	2918.1818189919	2808.246690365	3028.1169476188	1.0782944953	0.1087512494	0.5376542249	0.7470306593
TSC22D4	869.526001453	1025.9268837129	713.1251191932	0.6951032579	-0.5247007882	0.0179252036	0.0782278827
TSC2	1392.7902831687	1657.3458334423	1128.234732895	0.6807479224	-0.5548074205	0.0063676102	0.0353780474
TSEN15	435.6518725927	540.386336591	330.9174085944	0.6123719017	-0.7075200077	0.0073738863	0.0398486134
TSEN2	113.2994868161	134.1872741021	92.4116995301	0.6886770757	-0.5381004406	0.2585416669	0.4881492498
TSEN34	902.3888455916	944.948035587	859.8296555962	0.909922687	-0.1361841252	0.5205681638	0.7342240166
TSEN54	470.9926238515	621.1546659417	320.8305817613	0.5165067565	-0.9531408737	0.0002405591	0.0025543575
TSFM	1127.4957605096	1044.3641416447	1210.6273793744	1.1592004466	0.2131300558	0.2921614241	0.526281851
TSG101	1441.5646846578	1513.1878570773	1369.9415122382	0.9053347249	-0.1434768037	0.4886050748	0.7088616546
TSG1	0.194177683	0.3693224448	0.0190329212	0.0515346994	-4.2783120333	0.0801098534	0.228991279
TSGA10IP	0.4134260644	0.6076055532	0.2192465757	0.3608370176	-1.4705807454	0.3730171718	0.6060903174
TSGA10	15.6328860892	16.6292905794	14.636481599	0.8801627183	-0.1841578312	0.8267929031	0.9331230666
TSGA13	0	0	0	NA	NA	NA	NA
TSGA14	133.8401779283	185.873458337	81.8068975196	0.4401214582	-1.1840263827	0.0074732103	0.0402555406
TSHB	0	0	0	NA	NA	NA	NA
TSHR	2.5708083444	2.1115648902	3.0300517986	1.4349792482	0.5210298736	0.6828099117	0.842894305
TSHZ1	635.903613265	556.3147125204	715.4925140095	1.2861290523	0.3630354123	0.1309559655	0.3193999672
TSHZ2	218.2348782565	232.2553541227	204.2144023902	0.8792667156	-0.185627238	0.6462217686	0.8209381618
TSHZ3	62.6852987597	52.3769285521	72.9936689674	1.3936225545	0.478839878	0.4269608595	0.6548964858
TSIX	481.6523332958	411.6900855417	551.6145810499	1.339878225	0.4221018871	0.5095121181	0.7257119212
TSKS	2.196218216	2.3254806421	2.0669557899	0.8888294972	-0.1700213992	0.9247490183	0.986100258
TSKU	8959.6881236331	6867.205768682	11052.1704785842	1.6094130351	0.6865346226	0.0007485201	0.0065185867
TSLP	166.90674847	68.0380145922	265.7754823477	3.9062792167	1.9657950752	1.76835488560132e-06	3.65133234800921e-05
TSNARE1	207.8686588466	263.6518550865	152.0854626066	0.576841997	-0.793751891	0.0341131832	0.1252519681
TSNAX-DISC1	0.1604396153	0.3013429481	0.0195362826	0.0648307275	-3.9471784267	0.1089012762	0.2816355149
TSNAXIP1	13.8356324977	12.7333568975	14.9379080979	1.1731319728	0.2303653201	0.7684159968	0.8963409517
TSNAX	948.3549023346	1095.756669343	800.9531353262	0.7309589416	-0.4521377234	0.035066717	0.1276159667
TSN	1596.9440482427	1753.3348635949	1440.5532328906	0.8216075907	-0.2834785844	0.1578621054	0.3602112697
TSPAN10	83.7556702339	147.9814382444	19.5299022233	0.1319753508	-2.9216595941	0.2137480358	0.4370180468
TSPAN11	33.2756797988	18.1701975307	48.3811620668	2.6626657187	1.4128713184	0.0487851069	0.1626562147
TSPAN12	678.5500834902	449.702756916	907.3974100644	2.0177715082	1.0127628134	1.94605426811028e-05	0.0002984258
TSPAN13	1159.6396605971	1426.4823460942	892.7969751	0.625873133	-0.6760578482	0.210634734	0.433386652
TSPAN14	1320.8953656864	1332.7118627724	1309.0788686003	0.982266989	-0.0258128796	0.8888922649	0.9676092401
TSPAN15	322.9717296183	449.5360445534	196.4074146833	0.4369113824	-1.1945874034	0.0026905323	0.0180062994
TSPAN16	0.0101020854	0	0.0202041708	Inf	Inf	0.9807707419	1
TSPAN17	807.5662774938	1031.8601953984	583.2723595893	0.5652629709	-0.8230059025	0.0002487919	0.0026288064
TSPAN18	268.0567120813	287.1537867784	248.9596373842	0.8669906122	-0.205911723	0.5488425772	0.7548631612
TSPAN19	0	0	0	NA	NA	NA	NA
TSPAN1	120.8210998439	122.4609833645	119.1812163233	0.9732178613	-0.0391652968	0.9143292718	0.9819554858
TSPAN2	16.2696288962	14.496903083	18.0423547094	1.2445661398	0.3156429013	0.7374461175	0.877756662
TSPAN31	1182.9846574829	1143.3600556854	1222.6092592803	1.0693125522	0.0966836039	0.6193471641	0.8007388776
TSPAN32	8.6403399714	6.6800402379	10.6006397049	1.5869125525	0.6662226301	0.4829998731	0.7049010279
TSPAN33	1777.4260970546	1921.819890958	1633.0323031511	0.8497322308	-0.2349198068	0.2210711314	0.4457788311
TSPAN3	1820.4036263831	1848.4860484421	1792.3212043242	0.9696157598	-0.0445149468	0.7711465267	0.8980017995
TSPAN4	1352.0105887435	1488.8170935276	1215.2040839594	0.8162212062	-0.2929679011	0.186040798	0.4018331857
TSPAN5	27.0290952597	47.0108666501	7.0473238694	0.1499084014	-2.7378468553	0.009281711	0.0473198679
TSPAN6	3051.1678118805	2897.7658105773	3204.5698131837	1.1058760516	0.1451896951	0.4536625893	0.6776509769
