id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
PTBP1	4415.1630675435	5288.0686254195	3542.2575096675	0.6698584607	-0.5780718046	0.0192659444	0.066557865
PTBP2	359.6782904224	300.6551376473	418.7014431974	1.3926302623	0.4778122791	0.080205077	0.1974729755
PTCD1	332.0992711581	384.8259995512	279.3725427649	0.7259710703	-0.4620160365	0.1001723388	0.2315412398
PTCD2	164.8313419366	159.0738127071	170.5888711661	1.0723881465	0.1008271779	0.8137369644	0.9132467258
PTCD3	1072.5266534884	1070.4736549311	1074.5796520457	1.0038356825	0.0055231345	0.985253072	1
PTCH1	315.0030593588	175.3677412351	454.6383774825	2.5924857917	1.3743360823	2.16832706996057e-06	2.69244269887103e-05
PTCH2	64.2111250007	31.1232321481	97.2990178534	3.126250429	1.6444333504	0.0021973766	0.0116366355
PTCHD1	110.4098795167	45.3892956552	175.4304633783	3.8650184112	1.9504752865	5.41521588101712e-06	6.17164201544591e-05
PTCHD2	20.9392546511	36.892423557	4.9860857452	0.1351520248	-2.8873449684	0.000144597	0.0011352403
PTCHD3	12.940620957	4.8017689029	21.079473011	4.3899390906	2.1342009228	0.0087428472	0.0358016891
PTCRA	2.207934531	3.3487807857	1.0670882763	0.3186497847	-1.6499564091	0.0986586515	0.229161254
PTDSS1	1816.9585189053	2147.2532282331	1486.6638095775	0.6923560715	-0.5304139032	0.025146877	0.0820346078
PTDSS2	454.2757858406	462.4013901967	446.1501814845	0.9648547581	-0.0516163085	0.8370816974	0.9263697803
PTENP1	390.798397238	328.9349142495	452.6618802266	1.3761442176	0.46063167	0.1006641844	0.2324308682
PTEN	2741.1616797374	2304.903797064	3177.4195624108	1.3785475847	0.4631490672	0.0566565479	0.152937489
PTER	539.1996702139	565.1491292546	513.2502111733	0.9081677465	-0.1389692943	0.5779933554	0.7507848068
PTF1A	0.0218409964	0.008808662	0.0348733308	3.9589815943	1.9851293602	0.5788823024	0.7512908081
PTGDR	29.7265801468	27.3665968267	32.086563467	1.1724718156	0.229553243	0.7609138358	0.8792897144
PTGDS	629.4110910261	336.0364671444	922.7857149077	2.7460880146	1.4573778659	5.23179411232076e-09	1.05700617205224e-07
PTGER1	0.7506371251	0.6834145563	0.8178596938	1.1967255982	0.2590923892	0.8473129165	0.9324160875
PTGER2	101.8308612191	96.5103723433	107.1513500948	1.1102573484	0.1508941201	0.7592929004	0.8780965794
PTGER3	1530.311694318	913.5242630918	2147.0991255441	2.3503471252	1.2328738456	4.04778388677379e-07	5.89884571338562e-06
PTGER4	364.9120705467	190.4078659004	539.4162751931	2.8329516359	1.5023059723	1.06224392396121e-07	1.70560791633083e-06
PTGES2	524.8275047186	596.1874913949	453.4675180423	0.7606122647	-0.3947668925	0.1045500494	0.2386977956
PTGES3	6458.5210828587	7511.5028539753	5405.5393117421	0.7196348609	-0.4746630188	0.0655976332	0.1707109663
PTGES	1057.7451530951	1359.160236306	756.3300698842	0.5564686559	-0.8456276674	0.0008649014	0.0052710744
PTGFRN	2939.1721782309	3646.3670915071	2231.9772649546	0.6121098641	-0.7081374776	0.0032622118	0.0160541208
PTGFR	179.3592219529	56.4149603145	302.3034835913	5.3585694629	2.4218479066	6.29037296422546e-11	1.71577160476091e-09
PTGIR	38.8994000484	47.2341686992	30.5646313975	0.647087315	-0.627967699	0.2772666569	0.4713608164
PTGIS	1340.0158598153	511.6691919578	2168.3625276729	4.2378211582	2.0833227053	6.17891170058794e-18	3.66184776146662e-16
PTGR1	865.3506865203	763.691085906	967.0102871346	1.2662322567	0.3405420532	0.1588864862	0.3227067203
PTGR2	382.3401389964	398.9601442365	365.7201337564	0.9166833806	-0.1255045771	0.6157521131	0.7802425862
PTGS1	442.674001787	469.2942861923	416.0537173818	0.8865518495	-0.1737230861	0.4931646752	0.6837874196
PTGS2	350.4947371238	206.3625489783	494.6269252693	2.3968831928	1.2611596039	0.0091351107	0.0370654275
PTH1R	103.0348850357	29.9443598146	176.1254102568	5.8817557412	2.5562468729	5.87437197122515e-08	9.92956721186259e-07
PTH2R	56.3605064431	40.1678458202	72.553167066	1.8062498893	0.8529974992	0.1168157487	0.2585227562
PTH2	0.0041664564	0	0.0083329128	Inf	Inf	1	1
PTHLH	401.7876452928	210.9443045675	592.6309860182	2.8094192315	1.4902719246	0.0011490184	0.0067056332
PTH	0	0	0	NA	NA	NA	NA
PTK2B	654.7943025664	655.5695918876	654.0190132452	0.9976347612	-0.0034163602	0.9916885843	1
PTK2	2673.4047531519	3220.433882902	2126.3756234019	0.6602761307	-0.5988586021	0.0110611238	0.0432126244
PTK6	237.5305480731	378.4686626425	96.5924335037	0.2552191054	-1.9701917633	2.83425596849964e-09	5.99886839566532e-08
PTK7	2354.6516953757	3078.5559142453	1630.7474765062	0.5297118266	-0.9167203757	0.0001504163	0.0011752662
PTMA	14667.5580271872	17251.0142726027	12084.1017817716	0.700486452	-0.5135709468	0.0847661202	0.2055767624
PTMS	3970.3958692126	4905.5815293932	3035.2102090321	0.6187258719	-0.6926277336	0.0040103255	0.0189902991
PTN	1712.1714506387	321.337933417	3103.0049678605	9.6565162253	3.2715028028	3.41351382297074e-38	2.02297241926784e-35
PTOV1	1681.2729673559	1964.6910382236	1397.8548964882	0.7114884067	-0.4910878458	0.0319963846	0.0986059397
PTP4A1	3236.0035496656	3465.4233524296	3006.5837469016	0.8675949346	-0.2049064649	0.36436392	0.5657244509
PTP4A2	4150.9360498965	5291.4130323451	3010.4590674479	0.56893292	-0.8136695332	0.0006928604	0.0043752895
PTP4A3	466.1810986155	520.6222596326	411.7399375984	0.7908611858	-0.3385036039	0.2738312943	0.4672645164
PTPDC1	204.4909269822	206.5891459328	202.3927080315	0.9796870359	-0.0296071455	0.900382784	0.9633235406
PTPLAD1	4371.9692516074	5701.6478678347	3042.29063538	0.5335809411	-0.9062209587	0.0002999894	0.0021388601
PTPLAD2	402.9082492228	536.7984120299	269.0180864157	0.5011529103	-0.9966772335	0.0001922743	0.0014563552
PTPLA	58.1635582008	40.0701451475	76.2569712542	1.9030869734	0.9283414961	0.1007204838	0.2324520746
PTPLB	448.3805632112	388.9913518343	507.7697745881	1.3053497776	0.3844364388	0.1549173553	0.3171484056
PTPMT1	760.8639388628	800.3604585	721.3674192255	0.901303171	-0.1499156284	0.5219031192	0.7082686352
PTPN11	4162.4589726615	3508.5314264104	4816.3865189126	1.3727642519	0.4570838893	0.0720046069	0.1826925398
PTPN12	2249.5858280913	2399.3625651424	2099.8090910402	0.8751528933	-0.1923930103	0.3964979619	0.5968833996
PTPN13	1321.5629520332	1206.1142178689	1437.0116861975	1.1914391398	0.2527052587	0.2773862193	0.471397488
PTPN14	443.5744404481	246.7939251111	640.354955785	2.5946949687	1.3755649459	1.53896375780919e-07	2.41941432568121e-06
PTPN18	1603.7134457598	1654.5831153143	1552.8437762054	0.9385105903	-0.0915550702	0.7060737639	0.8437174539
PTPN1	1833.1803770349	2432.9195010732	1233.4412529965	0.5069798867	-0.9799995823	0.0001801732	0.001377501
PTPN20A	0.2359536097	0.4131529067	0.0587543128	0.1422096076	-2.8139091587	0.1411513496	0.2960953495
PTPN20B	72.7394535716	76.2268541117	69.2520530315	0.9084994237	-0.1384424956	0.7703361575	0.8850064168
PTPN21	735.0815758883	429.7158325171	1040.4473192596	2.4212450194	1.2757490812	1.67510925111855e-07	2.60621413079757e-06
PTPN22	97.0108196639	124.7275527043	69.2940866235	0.5555635874	-0.8479760493	0.0625985344	0.1649257993
PTPN23	1311.0160317797	1419.3526020323	1202.679461527	0.8473436832	-0.2389808485	0.29331797	0.4887466593
PTPN2	555.229593101	568.1816499466	542.2775362554	0.9544087464	-0.0673208306	0.829211758	0.9214144517
PTPN3	867.8087685596	845.9650417521	889.6524953671	1.05164215	0.0726438718	0.7633190962	0.8806177185
PTPN4	292.5194311433	236.0630812262	348.9757810603	1.4783157927	0.563954486	0.0591941039	0.1583231796
PTPN5	6.2002360789	2.9664261127	9.434046045	3.1802733952	1.6691507935	0.065664814	0.1708403309
PTPN6	746.4768833169	936.7213268517	556.2324397822	0.5938078101	-0.7519320263	0.0017554666	0.0095925287
PTPN7	129.1585832861	179.6463203444	78.6708462279	0.4379207215	-1.191258378	0.003300931	0.0161763176
PTPN9	1081.7030766966	1155.7125815266	1007.6935718666	0.8719240302	-0.1977256548	0.3994759368	0.5993518141
PTPRA	2353.3505073301	2358.0066022382	2348.694412422	0.9960508211	-0.0057087406	0.9646217709	0.9990524797
PTPRB	1544.5135865075	784.3075704342	2304.7196025809	2.9385405541	1.5550998087	8.54226440550503e-11	2.29479484860524e-09
PTPRCAP	127.5307103599	160.2344811447	94.8269395751	0.5918010836	-0.7568157567	0.062205375	0.1642211823
PTPRC	1002.5681281167	1185.5499273313	819.5863289021	0.6913132126	-0.5325885958	0.019026526	0.0658820412
PTPRD	183.7376824588	243.4156680053	124.0596969123	0.5096619208	-0.972387528	0.0039470008	0.0187631245
PTPRE	594.8660726961	499.60673079	690.1254146023	1.3813373041	0.4660656494	0.0528692571	0.1452400703
PTPRF	14257.5503905781	15163.8468384272	13351.2539427289	0.8804661564	-0.1836605444	0.5270788224	0.7121710636
PTPRG	941.1995877555	707.6097190712	1174.7894564398	1.6602223299	0.7313764541	0.0025695183	0.0132836557
PTPRH	24.3698385324	23.3263882576	25.4132888071	1.089465224	0.1236201459	0.8555147126	0.9377480795
PTPRJ	854.2320916712	1031.4691984264	676.9949849159	0.6563404762	-0.6074836887	0.0108129698	0.0424289926
PTPRK	2686.5419332772	2806.7130290629	2566.3708374915	0.9143688047	-0.1291519106	0.6441956689	0.8017395123
PTPRM	1744.4340288429	980.1615846533	2508.7064730325	2.559482551	1.3558521709	1.79461981904788e-08	3.32992218226939e-07
PTPRN2	399.7247901849	603.6813805124	195.7681998574	0.3242906046	-1.6246408686	0.0026791873	0.0137128673
PTPRN	23.1340897447	34.811554395	11.4566250944	0.3291040947	-1.6033841183	0.0277188543	0.0884479741
PTPRO	73.8005164558	94.3997190265	53.2013138851	0.5635749177	-0.8273206899	0.0932681891	0.220189036
PTPRQ	56.1447969929	10.6191783528	101.6704156329	9.5742262023	3.2591558918	6.24436641758462e-08	1.04466273762791e-06
PTPRR	12.6542531912	16.3221604444	8.986345938	0.5505610589	-0.8610255229	0.2578611868	0.4497049429
PTPRS	2117.6925836132	1455.2046628305	2780.1805043959	1.9105082436	0.9339564827	0.00011896	0.0009617612
PTPRT	965.1091981651	1223.4441405747	706.7742557554	0.5776922969	-0.7916268372	0.0008145845	0.0050096945
PTPRU	842.0141012084	961.0373122657	722.9908901512	0.7523026223	-0.4106149757	0.090612676	0.2156641236
PTPRVP	1.4565497506	0.8687520596	2.0443474415	2.353200109	1.2346240082	0.2282985306	0.4132957848
PTPRZ1	218.9492936124	106.0324797213	331.8661075035	3.1298533089	1.646095042	3.06928000692985e-07	4.55086498070713e-06
PTRF	12690.9012451627	5500.3273364491	19881.4751538763	3.6145985389	1.8538354209	4.7948668121521e-10	1.14497204206665e-08
PTRH1	113.4314001534	140.0312057003	86.8315946066	0.6200874596	-0.6894563816	0.0991563549	0.230003219
PTRH2	425.4134178948	567.0678733797	283.7589624099	0.5003968233	-0.9988554642	0.0001884454	0.0014324878
PTS	232.8453404165	288.7843830313	176.9062978017	0.6125895588	-0.7070073175	0.0259609274	0.0842126153
PTTG1IP	6762.8164213796	8004.4293627138	5521.2034800454	0.6897685306	-0.5358157848	0.0398440174	0.1171245227
PTTG1	229.9785623659	410.3825494119	49.5745753199	0.1208008854	-3.0492970661	1.32381248268062e-18	8.21898435675711e-17
PTTG2	0.2117948373	0.2686386139	0.1549510606	0.576801147	-0.7938540615	0.5997044262	0.7685404624
PTTG3P	0.834481247	1.5725290667	0.0964334274	0.0613237805	-4.0274095497	0.0018519751	0.0100664471
PTX3	175.5524462928	102.5637092304	248.5411833551	2.423285831	1.2769645834	0.0032977749	0.0161681081
PTX4	0.7055890265	0.6880887343	0.7230893187	1.0508663819	0.0715792417	0.9799665307	1
PUF60	2536.5534452777	3093.4138126175	1979.6930779379	0.6399703363	-0.6439230596	0.0067594855	0.029207967
PUM1	2761.4752819575	2610.9233276965	2912.0272362185	1.1153246843	0.157463757	0.498570658	0.6882576663
PUM2	3975.5250225878	4079.8347224602	3871.2153227154	0.9488657228	-0.0757241539	0.7840405116	0.8936115325
PURA	381.8108559864	355.0078590908	408.613852882	1.1509994565	0.2028871523	0.4529773889	0.6481948339
PURB	2234.1740296832	2230.3594459963	2237.98861337	1.0034205999	0.0049264616	0.9445945628	0.9870924854
PURG	6.4290107192	5.1938966193	7.6641248192	1.4756021117	0.5613037587	0.5248083986	0.710524794
PUS10	192.2230920885	216.49868451	167.947499667	0.775743742	-0.3663479414	0.2926363908	0.488068386
PUS1	237.946242384	278.7387464865	197.1537382816	0.7073065398	-0.4995924943	0.120130939	0.2640159961
PUS3	234.0813258853	232.3756721222	235.7869796484	1.0146801405	0.0210250157	0.941229688	0.984981031
PUS7L	235.0219539738	280.1050709615	189.9388369862	0.6780985304	-0.5604331769	0.0814360545	0.1998801353
PUS7	461.2457340709	562.1140416308	360.3774265109	0.6411108775	-0.6413542082	0.0150503506	0.0548264765
PUSL1	165.9184745417	224.4088537016	107.4280953817	0.4787159402	-1.0627582495	0.0037991065	0.0181616051
PVALB	110.771215318	213.4069486707	8.1354819652	0.0381219169	-4.7132355247	1.21982581732394e-05	0.0001292315
PVRIG	49.1190077223	50.9130348548	47.3249805897	0.9295258223	-0.105433151	0.8614824784	0.9410000535
PVRL1	1653.5219290421	1359.8067993609	1947.2370587233	1.4319953832	0.5180268413	0.0168633156	0.0599084221
PVRL2	3406.5616696693	4778.8713459398	2034.2519933988	0.4256762416	-1.2321715243	3.68230857529397e-07	5.41058668722947e-06
PVRL3	122.5973944483	56.0795518868	189.1152370098	3.372267264	1.7537188795	3.66494061126302e-05	0.0003428068
PVRL4	1292.2448301374	1756.5377317348	827.9519285399	0.4713544797	-1.0851156557	6.02671544791513e-06	6.75828406048602e-05
PVR	582.4023846479	638.7018881907	526.1028811051	0.8237064753	-0.2797977648	0.268027962	0.4609006289
PVT1	128.5530530756	175.3876039208	81.7185022304	0.4659308891	-1.1018121172	0.0076781102	0.0322791735
PWP1	1010.6025325091	1040.5447662139	980.6602988042	0.9424489274	-0.085513656	0.7135087563	0.8485066802
PWP2	654.5112603926	754.4942084804	554.5283123048	0.7349669568	-0.4442487053	0.0677633766	0.1748204506
PWRN1	0.0678294107	0.0183900083	0.1172688132	6.3767678288	2.6728253552	0.2068810502	0.3869522475
PWRN2	0	0	0	NA	NA	NA	NA
PWWP2A	418.6649545311	441.1251097513	396.2047993108	0.8981687747	-0.1549415279	0.5665593284	0.7420936833
PWWP2B	329.9712546563	384.5977782	275.3447311126	0.7159290737	-0.4821114264	0.0845343267	0.2051418075
PXDNL	140.5857653279	238.0846480421	43.0868826136	0.1809729563	-2.4661539704	0.1087781725	0.2457971947
PXDN	4128.9513623057	4595.6883703933	3662.2143542181	0.7968804799	-0.327564737	0.1264208719	0.2734970124
PXK	283.0267212585	262.1677169516	303.8857255655	1.1591271767	0.2130388641	0.520734563	0.7073208674
PXMP2	216.3246354663	221.2874996425	211.3617712901	0.9551455533	-0.0662074947	0.7730272249	0.8867486784
PXMP4	935.5738921745	941.6573204975	929.4904638516	0.987079316	-0.0187620789	0.9907700124	1
PXN	3020.4226971008	2631.8147663543	3409.0306278473	1.2953155638	0.373303609	0.1109741807	0.2492903805
PXT1	0.7165202615	1.039115589	0.393924934	0.3790963567	-1.3993635032	0.2278296654	0.4126539451
PYCARD	537.8155963097	819.1964805348	256.4347120846	0.3130319993	-1.6756179527	4.63323076455541e-11	1.2816420659464e-09
PYCR1	1411.4357023796	2305.0616250712	517.8097796879	0.2246403194	-2.1543112029	4.25265675376002e-19	2.75394728918162e-17
PYCR2	1308.632520107	1603.2834147407	1013.9816254732	0.6324406628	-0.6609979661	0.0037398074	0.0179483222
PYCRL	381.6901216341	566.6793301947	196.7009130734	0.3471115013	-1.5265289261	3.9157916619901e-08	6.87442886297491e-07
PYDC1	58.8176621347	113.9762711603	3.6590531091	0.0321036394	-4.9611193335	2.43184625615468e-08	4.41593474759676e-07
PYDC2	0	0	0	NA	NA	NA	NA
PYGB	4515.212026138	3845.6526312653	5184.7714210107	1.3482162634	0.4310519336	0.0719035555	0.1825308716
PYGL	2448.1373444276	1454.8632349223	3441.4114539329	2.3654535845	1.2421168522	5.02622101562205e-07	7.21716625569166e-06
PYGM	1593.5191919943	17.0892820074	3169.9491019813	185.4934046156	7.5352240812	0.0772533881	0.1919161534
PYGO1	27.8053444666	20.468605147	35.1420837862	1.7168773121	0.7797869481	0.2623398275	0.454838653
PYGO2	1625.4533478912	2098.009076217	1152.8976195655	0.5495198437	-0.8637565157	0.000192065	0.0014553334
PYHIN1	34.2316428758	36.844045514	31.6192402376	0.858191325	-0.2206287772	0.7064346184	0.8439155722
PYROXD1	440.7172182682	443.6999203979	437.7345161384	0.9865553182	-0.0195281468	0.9559441647	0.9942775105
PYROXD2	260.4103615261	139.0665557409	381.7541673113	2.7451184455	1.4568683995	3.09264487608648e-06	3.71516313523485e-05
PYY2	1.6489865654	2.2385739088	1.0593992221	0.4732473732	-1.0793335968	0.3037025319	0.4998466459
PYY	5.5685336475	10.1699245236	0.9671427714	0.0950983234	-3.3944362833	0.0003777864	0.0026107308
PZP	2.5622341331	0.4229996739	4.7014685923	11.1145915291	3.4743830239	0.0011199443	0.0065636024
ProSAPiP1	312.612395546	234.3194202596	390.9053708323	1.6682585268	0.7383428777	0.0088117215	0.0360298635
QARS	3803.9829230135	3643.7419519607	3964.2238940664	1.087954072	0.1216176545	0.5990273074	0.7683573419
QDPR	1218.4810968303	1316.6105683771	1120.3516252836	0.8509362238	-0.2328770864	0.2354358273	0.4228504431
QKI	2830.7068770923	1803.3804293813	3858.0333248033	2.1393341427	1.0971618347	7.36630112484358e-06	8.13454269331258e-05
QPCTL	211.2590111582	249.4113658048	173.1066565116	0.6940608178	-0.526866009	0.1199401973	0.2637659327
QPCT	195.425841571	259.7952991333	131.0563840087	0.5044601825	-0.9871876943	0.0042568247	0.0199642014
QPRT	227.7753139467	318.2617420397	137.2888858536	0.4313709998	-1.2129989047	0.0002645705	0.0019156628
QRFPR	4.5268433915	3.7584421631	5.2952446199	1.4088934697	0.4945625297	0.5434790296	0.7244759012
QRFP	0.4422501553	0.4992704575	0.3852298531	0.7715855152	-0.3741020347	0.7811428719	0.8918172997
QRICH1	1606.1342146788	1591.2008894424	1621.0675399151	1.0187698805	0.0268282126	0.9060121371	0.9665546239
QRICH2	71.1893911352	63.5893289638	78.7894533066	1.239035772	0.3092178399	0.5198462322	0.7066050016
QRSL1	516.4755473695	568.5895453521	464.3615493869	0.8166902701	-0.292139055	0.2351797938	0.4227011514
QSER1	1469.5686744204	1592.1219662147	1347.015382626	0.8460503725	-0.2411845332	0.3323287481	0.531123096
QSOX1	3640.7076373744	4413.0891090833	2868.3261656656	0.6499588145	-0.6215797921	0.0108245136	0.0424578847
QSOX2	334.5258914489	371.3073909568	297.744391941	0.8018811346	-0.3185396977	0.2822185858	0.4764855726
QTRT1	379.2333547564	390.8356307701	367.6310787428	0.9406283609	-0.0883032634	0.7650208288	0.8819566345
QTRTD1	622.3225960955	728.2761485063	516.3690436847	0.7090291845	-0.4960830831	0.0474384097	0.1335472836
R3HCC1	559.1766610733	497.6881560943	620.6651660524	1.2470965171	0.3185731246	0.2001669929	0.3783748193
R3HDM1	731.4907610935	869.0185171575	593.9630050295	0.6834871678	-0.5490138429	0.0182921772	0.0638707571
R3HDM2	1419.7713509849	1442.4829052436	1397.0597967263	0.9685104701	-0.0461604496	0.830795275	0.9224926584
R3HDML	0.1900672627	0.3717180814	0.008416444	0.0226420086	-5.4648542451	0.0065392918	0.0284260792
RAB10	3614.4656916544	4256.6438535489	2972.2875297599	0.6982701941	-0.5181427028	0.0297707523	0.0932178805
RAB11A	4112.0295652692	4870.4496485573	3353.6094819811	0.6885626018	-0.5383402696	0.026685943	0.0857506443
RAB11B	1727.0615808331	1612.2751379561	1841.84802371	1.1423906381	0.1920560617	0.4154327677	0.6141521383
RAB11FIP1	4232.535568396	5964.5563209466	2500.5148158454	0.4192289722	-1.2541896725	0.0004752216	0.0031730652
RAB11FIP2	568.4741350862	438.2345801313	698.713690041	1.5943828299	0.6729980788	0.0070050365	0.0300499012
RAB11FIP3	921.5469868351	1133.8753734583	709.2186002118	0.6254819681	-0.676959801	0.0031655379	0.0156809584
RAB11FIP4	786.325403382	1068.3102767933	504.3405299708	0.4720918079	-1.0828606465	9.75766395286813e-06	0.0001047944
RAB11FIP5	1149.7464540933	1149.5269351442	1149.9659730424	1.0003819292	0.0005509022	0.9988396616	1
RAB12	1003.6044240378	887.2041496061	1120.0046984695	1.2623979486	0.3361667661	0.1632164042	0.3288033803
RAB13	1860.7857948883	2230.6851463631	1490.8864434135	0.6683535979	-0.5813165206	0.0113684825	0.0441839055
RAB14	3315.9934940886	3408.3014869979	3223.6855011793	0.9458334345	-0.080341954	0.7447549365	0.8686808787
RAB15	772.5623659403	919.0225765225	626.1021553581	0.6812696133	-0.5537022352	0.0255825479	0.0832752811
RAB17	349.2222115594	447.2105493207	251.2338737982	0.5617798466	-0.831923225	0.0041412116	0.0195014869
RAB18	2353.2286443355	2612.283272543	2094.1740161279	0.8016642139	-0.3189300208	0.1718962205	0.3405363031
